STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,GEOIDFQ,18-24_2013,18-24_20_1,2020_TP_co,2020_TP_un,2020_TP_mi,2020_TP_ma,2020_TP_ra,2020_TP_su,2020_TP_me,2020_TP__1,2020_TP_st,2020_TP__2,2020_TP__3,2020_TP_q1,2020_TP_q3,2020_TP_iq,20_18-24%_,20_18-24_1,20_18-24_2,20_18-24_3,20_18-24_4,20_18-24_5,20_18-24_6,20_18-24_7,20_18-24_8,20_18-24_9,20_18-2410,20_18-2411,20_18-2412,20_18-2413,%18-24_202,%Change,Ohio_Block_Groups_2020_TP,Ohio_Block_Groups_20_18-24%,Ohio_Block_Groups_Med_HHInc,Ohio_Block_Groups_TotalHH_L2,Ohio_Block_Groups_%_HHL2,Ohio_Block_Groups_PC_POP_20,Ohio_Block_Groups_PC_POP_10,Ohio_Block_Groups_PC_Change,Ohio_Block_Groups_PC_HHL2
"39","173","020900","1","391730209001",Block Group 1,G5030,S,3910901,0,"+41.5768029","-083.4251078",1500000US391730209001,"72","5.413533835",4,4,90.000000,213.000000,123.000000,519.000000,129.750000,108.000000,48.643473,90.000000,90.000000,98.000000,161.500000,63.500000,4,4,5.000000,14.000000,9.000000,39.000000,9.750000,10.000000,3.269174,5.000000,5.000000,7.000000,12.500000,5.500000,14,8.586,,,,,,,,,
"39","173","020900","3","391730209003",Block Group 3,G5030,S,4826856,74985,"+41.5981395","-083.4303080",1500000US391730209003,"197","10.39577836",5,5,90.000000,213.000000,123.000000,699.000000,139.800000,110.000000,47.926611,90.000000,90.000000,106.000000,180.000000,74.000000,5,4,5.000000,14.000000,9.000000,48.000000,9.600000,9.000000,2.939388,5.000000,9.000000,9.000000,11.000000,2.000000,14,3.604,,,,,,,,,
"39","087","050500","2","390870505002",Block Group 2,G5030,S,133764110,468048,"+38.6434413","-082.5347093",1500000US390870505002,"165","7.459312839",5,5,0.000000,113.000000,113.000000,233.000000,46.600000,46.000000,38.696770,0.000000,0.000000,18.000000,56.000000,38.000000,5,5,0.000000,7.000000,7.000000,18.000000,3.600000,4.000000,2.416609,0.000000,0.000000,2.000000,5.000000,3.000000,7,-0.459,,,,,,,,,
"39","087","050500","5","390870505005",Block Group 5,G5030,S,50972487,247138,"+38.5318138","-082.5206242",1500000US390870505005,"108","6.720597386",8,8,0.000000,200.000000,200.000000,844.000000,105.500000,110.000000,70.007142,0.000000,0.000000,40.000000,172.000000,132.000000,8,7,0.000000,13.000000,13.000000,59.000000,7.375000,8.000000,4.608077,0.000000,11.000000,3.500000,11.500000,8.000000,13,6.279,,,,,,,,,
"39","087","050800","2","390870508002",Block Group 2,G5030,S,24550075,163572,"+38.5752848","-082.6689769",1500000US390870508002,"61","5.837320574",6,6,31.000000,187.000000,156.000000,625.000000,104.166667,95.000000,50.147837,31.000000,31.000000,74.000000,143.000000,69.000000,6,6,3.000000,26.000000,23.000000,63.000000,10.500000,9.500000,7.544314,3.000000,3.000000,4.000000,11.000000,7.000000,26,20.163,143,9,,242,46.095,0.090,0.058,0.032,0.461
"39","087","050600","1","390870506001",Block Group 1,G5030,S,144508590,366378,"+38.7420161","-082.5567410",1500000US390870506001,"52","7.914764079",6,5,41.000000,104.000000,63.000000,389.000000,64.833333,51.000000,25.366754,41.000000,46.000000,46.000000,96.000000,50.000000,6,4,4.000000,7.000000,3.000000,34.000000,5.666667,5.500000,1.105542,4.000000,5.000000,5.000000,7.000000,2.000000,7,-0.915,46,7,42833,147,56.977,0.070,0.079,-0.009,0.570
"39","087","051100","4","390870511004",Block Group 4,G5030,S,15881354,15679,"+38.4371335","-082.5118940",1500000US390870511004,"288","16.84210526",6,6,0.000000,295.000000,295.000000,708.000000,118.000000,90.500000,106.064446,0.000000,0.000000,32.000000,200.000000,168.000000,6,6,0.000000,16.000000,16.000000,49.000000,8.166667,8.000000,5.580223,0.000000,0.000000,4.000000,13.000000,9.000000,16,-0.842,,,,,,,,,
"39","141","955602","1","391419556021",Block Group 1,G5030,S,6377097,173187,"+39.3671762","-083.0022193",1500000US391419556021,"538","9.812146635",5,5,90.000000,817.000000,727.000000,1423.000000,284.600000,178.000000,270.520683,90.000000,90.000000,112.000000,226.000000,114.000000,5,4,3.000000,17.000000,14.000000,53.000000,10.600000,12.000000,4.586938,3.000000,12.000000,9.000000,12.000000,3.000000,17,7.188,,,,,,,,,
"39","141","955700","3","391419557003",Block Group 3,G5030,S,111884129,76603,"+39.2999211","-083.2102568",1500000US391419557003,"100","5.205622072",8,8,19.000000,238.000000,219.000000,771.000000,96.375000,68.500000,76.052511,19.000000,19.000000,31.000000,157.500000,126.500000,8,7,2.000000,17.000000,15.000000,63.000000,7.875000,6.000000,5.230619,2.000000,4.000000,3.500000,12.500000,9.000000,17,11.794,238,14,57634,402,58.858,0.140,0.052,0.088,0.589
"39","099","811300","1","390998113001",Block Group 1,G5030,S,319263,0,"+41.0439376","-080.6545126",1500000US390998113001,"21","3.409090909",3,3,0.000000,104.000000,104.000000,123.000000,41.000000,19.000000,45.217991,0.000000,0.000000,9.500000,61.500000,52.000000,3,3,0.000000,8.000000,8.000000,10.000000,3.333333,2.000000,3.399346,0.000000,0.000000,1.000000,5.000000,4.000000,8,4.591,,,,,,,,,
"39","099","811002","3","390998110023",Block Group 3,G5030,S,518309,1156,"+41.0091309","-080.6128681",1500000US390998110023,"97","13.66197183",4,4,0.000000,177.000000,177.000000,414.000000,103.500000,118.500000,74.647505,0.000000,0.000000,32.500000,174.500000,142.000000,4,4,0.000000,14.000000,14.000000,25.000000,6.250000,5.500000,5.018715,0.000000,0.000000,2.500000,10.000000,7.500000,14,0.338,42,6,67183,201,65.902,0.060,0.137,-0.077,0.659
"39","083","007200","1","390830072001",Block Group 1,G5030,S,10550096,24335,"+40.4323184","-082.4753005",1500000US390830072001,"130","10.74380165",8,8,6.000000,189.000000,183.000000,627.000000,78.375000,65.500000,57.338769,6.000000,6.000000,30.000000,120.500000,90.500000,8,7,0.000000,17.000000,17.000000,52.000000,6.500000,5.000000,4.898979,0.000000,4.000000,3.500000,9.000000,5.500000,17,6.256,124,10,63984,229,50.219,0.100,0.107,-0.007,0.502
"39","099","800300","1","390998003001",Block Group 1,G5030,S,2305308,110816,"+41.1040562","-080.6036098",1500000US390998003001,"8","1.1994003",5,5,23.000000,215.000000,192.000000,681.000000,136.200000,187.000000,82.729439,23.000000,23.000000,49.000000,207.000000,158.000000,5,5,4.000000,15.000000,11.000000,51.000000,10.200000,10.000000,3.762978,4.000000,4.000000,9.000000,13.000000,4.000000,15,13.801,,,,,,,,,
"39","099","813000","5","390998130005",Block Group 5,G5030,S,3534966,88732,"+40.9117656","-081.0761809",1500000US390998130005,"18","4.017857143",5,5,11.000000,109.000000,98.000000,337.000000,67.400000,75.000000,37.876642,11.000000,11.000000,38.000000,104.000000,66.000000,5,4,2.000000,10.000000,8.000000,34.000000,6.800000,8.000000,3.249615,2.000000,10.000000,4.000000,10.000000,6.000000,10,5.982,38,10,32208,219,89.388,0.100,0.040,0.060,0.894
"39","099","811600","3","390998116003",Block Group 3,G5030,S,1350604,53949,"+41.0416606","-080.6848586",1500000US390998116003,"67","7.060063224",6,6,21.000000,273.000000,252.000000,667.000000,111.166667,79.500000,88.017833,21.000000,21.000000,36.000000,178.000000,142.000000,6,5,2.000000,13.000000,11.000000,39.000000,6.500000,5.000000,3.774917,2.000000,5.000000,4.000000,10.000000,6.000000,13,5.940,36,5,59500,209,64.506,0.050,0.071,-0.021,0.645
"39","099","812400","1","390998124001",Block Group 1,G5030,S,3803309,9149,"+41.1202497","-080.7217696",1500000US390998124001,"54","7.780979827",9,9,7.000000,237.000000,230.000000,801.000000,89.000000,65.000000,66.511486,7.000000,7.000000,48.000000,121.000000,73.000000,9,7,1.000000,21.000000,20.000000,85.000000,9.444444,8.000000,5.479479,1.000000,8.000000,7.000000,13.000000,6.000000,21,13.219,48,10,13125,249,87.368,0.100,0.078,0.022,0.874
"39","099","812400","2","390998124002",Block Group 2,G5030,S,831810,419,"+41.1036177","-080.7220154",1500000US390998124002,"91","8.220415537",5,5,28.000000,150.000000,122.000000,406.000000,81.200000,48.000000,56.183272,28.000000,28.000000,31.000000,149.000000,118.000000,5,4,2.000000,13.000000,11.000000,39.000000,7.800000,10.000000,4.118252,2.000000,10.000000,4.000000,10.000000,6.000000,13,4.780,150,10,36159,308,55.797,0.100,0.082,0.018,0.558
"39","025","041702","1","390250417021",Block Group 1,G5030,S,11870389,40940,"+38.9344668","-084.1903093",1500000US390250417021,"6","0.872093023",4,4,68.000000,286.000000,218.000000,573.000000,143.250000,109.500000,84.146821,68.000000,68.000000,88.000000,198.500000,110.500000,4,2,7.000000,19.000000,12.000000,40.000000,10.000000,7.000000,5.196152,19.000000,7.000000,7.000000,13.000000,6.000000,19,18.128,286,19,98601,221,42.913,0.190,0.009,0.181,0.429
"39","025","040800","2","390250408002",Block Group 2,G5030,S,19028589,34866,"+39.1612338","-084.1656864",1500000US390250408002,"123","7.649253731",6,6,23.000000,283.000000,260.000000,557.000000,92.833333,35.000000,96.035439,23.000000,23.000000,29.000000,152.000000,123.000000,6,5,2.000000,16.000000,14.000000,38.000000,6.333333,4.000000,4.853407,2.000000,4.000000,3.000000,9.000000,6.000000,16,8.351,29,3,76111,363,75.311,0.030,0.076,-0.046,0.753
"39","025","040800","3","390250408003",Block Group 3,G5030,S,24113684,121458,"+39.1535077","-084.1222670",1500000US390250408003,"113","7.170050761",6,6,23.000000,283.000000,260.000000,752.000000,125.333333,88.000000,100.687084,23.000000,23.000000,29.000000,241.000000,212.000000,6,6,2.000000,21.000000,19.000000,55.000000,9.166667,6.500000,6.962200,2.000000,2.000000,3.000000,16.000000,13.000000,21,13.830,283,16,,599,77.792,0.160,0.072,0.088,0.778
"39","025","041103","3","390250411033",Block Group 3,G5030,S,4248188,1042,"+39.0464367","-084.2158309",1500000US390250411033,"182","17.28395062",6,6,19.000000,361.000000,342.000000,1058.000000,176.333333,150.500000,120.852068,19.000000,19.000000,72.000000,305.000000,233.000000,6,6,1.000000,15.000000,14.000000,49.000000,8.166667,7.500000,4.450343,1.000000,1.000000,6.000000,12.000000,6.000000,15,-2.284,,,,,,,,,
"39","173","020900","4","391730209004",Block Group 4,G5030,S,18183834,34294,"+41.5695737","-083.4448457",1500000US391730209004,"68","6.634146341",9,9,19.000000,304.000000,285.000000,1235.000000,137.222222,110.000000,78.571663,19.000000,19.000000,93.000000,180.000000,87.000000,9,8,2.000000,24.000000,22.000000,85.000000,9.444444,7.000000,6.093915,2.000000,7.000000,6.000000,11.000000,5.000000,24,17.366,,,,,,,,,
"39","025","041600","2","390250416002",Block Group 2,G5030,S,4360885,367226,"+38.9406133","-084.2605074",1500000US390250416002,"103","11.58605174",4,4,43.000000,108.000000,65.000000,268.000000,67.000000,58.500000,25.228952,43.000000,43.000000,46.500000,87.500000,41.000000,4,4,4.000000,7.000000,3.000000,22.000000,5.500000,5.500000,1.118034,4.000000,4.000000,4.500000,6.500000,2.000000,7,-4.586,50,4,90625,286,70.098,0.040,0.116,-0.076,0.701
"39","025","041305","1","390250413051",Block Group 1,G5030,S,3402014,0,"+39.0734577","-084.2767810",1500000US390250413051,"407","13.22287199",8,7,36.000000,212.000000,176.000000,777.000000,97.125000,79.000000,57.555272,36.000000,79.000000,46.000000,139.500000,93.500000,8,7,2.000000,14.000000,12.000000,54.000000,6.750000,7.000000,4.023369,3.000000,2.000000,2.500000,9.500000,7.000000,14,0.777,79,6,89115,327,58.813,0.060,0.132,-0.072,0.588
"39","025","041600","1","390250416001",Block Group 1,G5030,S,6558949,460066,"+38.9737620","-084.2815484",1500000US390250416001,"79","7.162284678",4,4,43.000000,180.000000,137.000000,340.000000,85.000000,58.500000,55.538275,43.000000,43.000000,46.500000,123.500000,77.000000,4,4,4.000000,8.000000,4.000000,23.000000,5.750000,5.500000,1.479020,4.000000,4.000000,4.500000,7.000000,2.500000,8,0.838,67,6,61000,328,72.247,0.060,0.072,-0.012,0.722
"39","025","040101","1","390250401011",Block Group 1,G5030,S,52676714,107021,"+39.2167202","-084.0236183",1500000US390250401011,"170","9.105516872",7,7,44.000000,280.000000,236.000000,1080.000000,154.285714,130.000000,87.280687,44.000000,44.000000,78.000000,235.000000,157.000000,7,5,4.000000,14.000000,10.000000,54.000000,7.714286,6.000000,3.614032,8.000000,4.000000,5.000000,10.000000,5.000000,14,4.894,280,12,62500,542,65.617,0.120,0.091,0.029,0.656
"39","025","040102","1","390250401021",Block Group 1,G5030,S,33850174,780810,"+39.1967111","-084.0876265",1500000US390250401021,"241","7.842499186",6,6,44.000000,283.000000,239.000000,1004.000000,167.333333,162.000000,102.242631,44.000000,44.000000,73.000000,280.000000,207.000000,6,5,4.000000,21.000000,17.000000,63.000000,10.500000,9.000000,6.422616,6.000000,4.000000,4.000000,16.000000,12.000000,21,13.158,73,4,60625,360,53.412,0.040,0.078,-0.038,0.534
"39","025","041000","1","390250410001",Block Group 1,G5030,S,21278957,1332853,"+39.0354782","-084.1711434",1500000US390250410001,"142","6.299911269",9,7,19.000000,361.000000,342.000000,1296.000000,144.000000,121.000000,109.069804,19.000000,121.000000,102.000000,122.000000,20.000000,9,8,1.000000,15.000000,14.000000,75.000000,8.333333,9.000000,4.737557,1.000000,5.000000,5.000000,12.000000,7.000000,15,8.700,,,,,,,,,
"39","025","040500","2","390250405002",Block Group 2,G5030,S,651155,0,"+39.1739233","-084.2864398",1500000US390250405002,"0","0",5,5,6.000000,121.000000,115.000000,313.000000,62.600000,51.000000,47.558806,6.000000,6.000000,20.000000,115.000000,95.000000,5,4,0.000000,10.000000,10.000000,32.000000,6.400000,7.000000,3.720215,0.000000,10.000000,5.000000,10.000000,5.000000,10,10.000,51,7,34893,327,78.417,0.070,0.000,0.070,0.784
"39","025","041501","2","390250415012",Block Group 2,G5030,S,5986872,545,"+39.0462976","-084.2744474",1500000US390250415012,"245","9.376195943",7,7,68.000000,146.000000,78.000000,769.000000,109.857143,116.000000,27.513262,68.000000,68.000000,89.500000,130.000000,40.500000,7,5,4.000000,14.000000,10.000000,57.000000,8.142857,8.000000,2.996597,4.000000,8.000000,6.500000,9.000000,2.500000,14,4.624,,,,,,,,,
"39","025","040401","3","390250404013",Block Group 3,G5030,S,2071268,5263,"+39.1883305","-084.2703097",1500000US390250404013,"113","10.80305927",8,8,20.000000,124.000000,104.000000,616.000000,77.000000,78.500000,34.365681,20.000000,20.000000,50.500000,107.000000,56.500000,8,6,4.000000,12.000000,8.000000,54.000000,6.750000,6.000000,2.861381,5.000000,4.000000,4.000000,9.000000,5.000000,12,1.197,93,8,96875,294,61.635,0.080,0.108,-0.028,0.616
"39","025","040401","1","390250404011",Block Group 1,G5030,S,3344918,384306,"+39.2214587","-084.3065215",1500000US390250404011,"31","3.387978142",7,7,24.000000,155.000000,131.000000,591.000000,84.428571,80.000000,38.496223,24.000000,24.000000,66.500000,99.500000,33.000000,7,5,2.000000,9.000000,7.000000,42.000000,6.000000,6.000000,2.563480,2.000000,4.000000,4.000000,8.500000,4.500000,9,5.612,64,9,82188,216,68.790,0.090,0.034,0.056,0.688
"39","025","042000","3","390250420003",Block Group 3,G5030,S,5218147,13063,"+38.8305689","-084.1069829",1500000US390250420003,"49","5.22945571",4,4,62.000000,240.000000,178.000000,567.000000,141.750000,132.500000,73.295208,62.000000,62.000000,71.500000,212.000000,140.500000,4,4,7.000000,19.000000,12.000000,48.000000,12.000000,11.000000,4.582576,7.000000,7.000000,8.000000,16.000000,8.000000,19,13.771,,,,,,,,,
"39","025","041405","4","390250414054",Block Group 4,G5030,S,1464569,17535,"+39.1125835","-084.2969616",1500000US390250414054,"203","8.884026258",6,6,46.000000,286.000000,240.000000,883.000000,147.166667,137.000000,71.959286,46.000000,46.000000,115.000000,162.000000,47.000000,6,6,4.000000,20.000000,16.000000,62.000000,10.333333,9.500000,5.792716,4.000000,4.000000,5.000000,14.000000,9.000000,20,11.116,286,14,41691,622,66.738,0.140,0.089,0.051,0.667
"39","025","041501","1","390250415011",Block Group 1,G5030,S,14502578,27134,"+39.0324302","-084.2914622",1500000US390250415011,"64","2.367739549",6,6,17.000000,127.000000,110.000000,480.000000,80.000000,76.000000,35.749126,17.000000,17.000000,68.000000,116.000000,48.000000,6,6,1.000000,14.000000,13.000000,46.000000,7.666667,8.500000,4.189935,1.000000,1.000000,4.000000,10.000000,6.000000,14,11.632,,,,,,,,,
"39","025","040800","4","390250408004",Block Group 4,G5030,S,8846267,0,"+39.1180802","-084.1196727",1500000US390250408004,"110","10.79489696",6,6,23.000000,283.000000,260.000000,677.000000,112.833333,88.000000,82.301107,23.000000,23.000000,67.000000,128.000000,61.000000,6,6,2.000000,16.000000,14.000000,44.000000,7.333333,6.500000,4.307616,2.000000,2.000000,5.000000,8.000000,3.000000,16,5.205,93,7,53354,281,59.408,0.070,0.108,-0.038,0.594
"39","025","040800","1","390250408001",Block Group 1,G5030,S,15641681,223124,"+39.1265515","-084.1786466",1500000US390250408001,"39","5.752212389",6,6,23.000000,218.000000,195.000000,472.000000,78.666667,49.000000,68.348779,23.000000,23.000000,29.000000,104.000000,75.000000,6,6,2.000000,12.000000,10.000000,33.000000,5.500000,4.500000,3.304038,2.000000,2.000000,3.000000,7.000000,4.000000,12,6.248,31,4,69412,179,63.028,0.040,0.058,-0.018,0.630
"39","025","040600","2","390250406002",Block Group 2,G5030,S,6121110,13941,"+39.1629947","-084.2242322",1500000US390250406002,"173","8.337349398",5,5,22.000000,175.000000,153.000000,493.000000,98.600000,103.000000,60.572601,22.000000,22.000000,39.000000,154.000000,115.000000,5,5,1.000000,8.000000,7.000000,26.000000,5.200000,6.000000,2.481935,1.000000,1.000000,4.000000,7.000000,3.000000,8,-0.337,22,1,126900,269,34.665,0.010,0.083,-0.073,0.347
"39","025","041900","4","390250419004",Block Group 4,G5030,S,30882105,16831,"+38.9198406","-084.0627055",1500000US390250419004,"99","8.188585608",7,7,63.000000,254.000000,191.000000,1064.000000,152.000000,132.000000,66.626893,63.000000,63.000000,105.000000,202.500000,97.500000,7,6,5.000000,12.000000,7.000000,56.000000,8.000000,8.000000,2.138090,5.000000,9.000000,6.500000,9.000000,2.500000,12,3.811,132,8,72727,337,61.051,0.080,0.082,-0.002,0.611
"39","173","020900","5","391730209005",Block Group 5,G5030,S,26140402,100429,"+41.5254901","-083.4699498",1500000US391730209005,"71","8.049886621",7,7,19.000000,304.000000,285.000000,755.000000,107.857143,89.000000,85.649499,19.000000,19.000000,63.500000,108.000000,44.500000,7,7,2.000000,24.000000,22.000000,71.000000,10.142857,7.000000,7.039249,2.000000,2.000000,5.500000,13.500000,8.000000,24,15.950,,,,,,,,,
"39","173","020900","6","391730209006",Block Group 6,G5030,S,14531053,92030,"+41.5476466","-083.5018145",1500000US391730209006,"0","0",6,6,82.000000,304.000000,222.000000,813.000000,135.500000,108.000000,76.371352,82.000000,82.000000,91.000000,120.000000,29.000000,6,5,6.000000,24.000000,18.000000,71.000000,11.833333,9.000000,6.413960,6.000000,7.000000,7.000000,16.000000,9.000000,24,24.000,,,,,,,,,
"39","173","021000","1","391730210001",Block Group 1,G5030,S,27849104,16433,"+41.4921765","-083.4951587",1500000US391730210001,"89","6.809487376",6,6,45.000000,304.000000,259.000000,675.000000,112.500000,86.000000,87.257760,45.000000,45.000000,61.000000,93.000000,32.000000,6,5,4.000000,24.000000,20.000000,52.000000,8.666667,6.000000,6.920180,4.000000,6.000000,5.000000,7.000000,2.000000,24,17.191,89,6,58788,402,67.224,0.060,0.068,-0.008,0.672
"39","173","021000","2","391730210002",Block Group 2,G5030,S,33454304,93942,"+41.4761031","-083.4398078",1500000US391730210002,"70","7.352941176",8,8,19.000000,304.000000,285.000000,702.000000,87.750000,68.000000,84.721234,19.000000,19.000000,38.500000,83.000000,44.500000,8,5,2.000000,24.000000,22.000000,55.000000,6.875000,5.500000,6.660283,4.000000,6.000000,3.000000,6.000000,3.000000,24,16.647,45,5,61326,244,69.516,0.050,0.074,-0.024,0.695
"39","077","915800","4","390779158004",Block Group 4,G5030,S,568344,0,"+41.2468120","-082.6161304",1500000US390779158004,"73","7.039537126",6,6,37.000000,198.000000,161.000000,471.000000,78.500000,58.500000,56.138964,37.000000,37.000000,39.000000,80.000000,41.000000,6,6,3.000000,15.000000,12.000000,53.000000,8.833333,8.500000,3.975620,3.000000,3.000000,6.000000,12.000000,6.000000,15,7.960,39,7,52188,140,62.222,0.070,0.070,0.000,0.622
"39","077","916000","2","390779160002",Block Group 2,G5030,S,562807,0,"+41.2838891","-082.8385974",1500000US390779160002,"64","6.026365348",5,4,36.000000,114.000000,78.000000,398.000000,79.600000,85.000000,32.351816,36.000000,114.000000,49.000000,114.000000,65.000000,5,5,3.000000,14.000000,11.000000,42.000000,8.400000,9.000000,4.317407,3.000000,3.000000,4.000000,12.000000,8.000000,14,7.974,36,3,57292,204,54.987,0.030,0.060,-0.030,0.550
